"Suno Prompts"
"Narrated Spoken Word Without Music: Create a minimalist, ambient underscore suitable for theological narration. The music should breathe beneath the spoken word like parchment beneath ink—subtle, unobtrusive, and reverent. Let it sustain the gravity of the words, never overtaking them, but enriching the atmosphere with restrained harmonic movement and sacred stillness."
"Solo acoustic guitar loop in a traditional country style at 100 BPM. Fingerpicked pattern with a warm, twangy tone. Emphasis on open chords like G, C, D, and Em. Includes subtle hammer-ons and slides for expressive phrasing. Natural reverb and a slightly roomy, intimate recording feel. Ideal for storytelling and heartfelt lyrics in a country ballad."
"Solo acoustic guitar loop in a rugged, outlaw country style at 100 BPM. Raw strumming with a driving, percussive feel. Use of palm muting, occasional string slaps, and open-position chords like E, A, and D with bluesy embellishments. Slightly detuned or worn-in guitar tone with a dry, close-mic’d recording. Evokes dusty highways, backporch grit, and southern attitude."
"Electric guitar loop in a modern progressive metalcore style at 120 BPM. Tight, djent-inspired rhythm riff with syncopated chugs, polymetric accents, and palm-muted low-string riffs in drop tuning (e.g., Drop C or Drop A). Includes ambient high-end textures with reverb-drenched harmonics or layered clean arpeggios. Heavy tone with precise gain, tight low-end, and percussive attack. Ideal for a breakdown or intense build-up in a cinematic metalcore track."
"Orchestral, Experimental, Khoomei (male), Oboe, Cello, Trumpet, Harpsichord, Vibraphone, Adagio 76 bpm, Gb Dorian"
"Suite bergamasque, Kargyraa (male), bass guitar, saxophone, horn, Allegro 161 bpm, Gb Dorian"
"Baroque Orchestra, MC (Female), Saxophone, Cello, Horn, Harpsichord, Vibraphone, Largo 43 bpm, E Mixolydian"
"jungle, Rapper (Male), oud, guitar, horn, Adagio 74 bpm, Gb Mixolydian"
"Baroque Ensemble, Tenor (male), Oboe, Double Bass, Tuba, Harpsichord, Marimba, Allegro 165 bpm, G Locrian"
"Chamber Ensemble, cryptic lyricism (Male), Flute, Viola, Trombone, Piano, Timpani, Prestissimo 287 bpm, C Locrian"
"contemporary classical, Soprano (female), conga, Sampler, Ondes Martenot, Presto 184 bpm, Gb Lydian"
"Symphony, Baritone (male), Flute, Oboe, Clarinet, Bassoon, Saxophone, Presto 168 bpm, G# Ionian"
"Early 2000s Drum n Bass, MC (Female), Sampler, cowbell, fiddle, Larghetto 60 bpm, D Mixolydian"
"Orchestral, Emcee (Female), Clarinet, Viola, Trombone, Harpsichord, Marimba, Adagio 73 bpm, Eb Aeolian"
"Pop Drum Solos, Emcee (Male), trumpet, oboe, horsehead fiddle, Adagio 74 bpm, B Dorian"
"Classical Orchestra, Bass (male), Flute, Violin, Trombone, Harpsichord, Vibraphone, Larghetto 63 bpm, E Aeolian"
"symphonic metal, Rapper (Male), Computer-based Effects, saxophone, harp, Moderato 117 bpm, G# Aeolian"
"Orchestral, Soprano (female), Bassoon, Double Bass, Trumpet, Harpsichord, Vibraphone, Andante 98 bpm, C Lydian"
"Corporate or Upbeat Instrumental, Khoomei (male), beat, saxophone, bajo sexto, Larghetto 62 bpm, A# Phrygian"
"Classical Orchestra, rapid-fire vocals (Male), Bassoon, Double Bass, Trombone, Harpsichord, Marimba, Allegro 133 bpm, Db Ionian"
"Jump Up Drum n Bass, cryptic lyricism (Male), cello, banjo, beat, Adagio 75 bpm, G Locrian"
"Orchestral, Emcee (Female), Saxophone, Cello, Trombone, Organ, Timpani, Prestissimo 339 bpm, B Mixolydian"
"slow blues, Bass (male), bajo sexto, djembe, banjo, Larghetto 61 bpm, Bb Phrygian"
"Chamber Ensemble, Baritone (male), Oboe, Cello, Trumpet, Harpsichord, Vibraphone, Prestissimo 202 bpm, F# Mixolydian"
"Pop Drum Loop, Borbangnadyr (male), mongolian guitar, horsehead fiddle, drums, Andante 76 bpm, F# Locrian"
"Romantic Orchestra, Bass (male), Saxophone, Double Bass, Trumpet, Piano, Marimba, Adagio 74 bpm, C Aeolian"
"norteño, Bass (male), double bass, mandolin, horn, Presto 188 bpm, C# Lydian"
"Classical Orchestra, Khoomei (male), Saxophone, Viola, Horn, Fortepiano, Marimba, Presto 197 bpm, Gb Mixolydian"
"Intelligent Drum n Bass, cryptic lyricism (Male), jarana, castanets, plucked bass, Presto 169 bpm, A Aeolian"
"Baroque Ensemble, Khoomei (male), Clarinet, Double Bass, Tuba, Harpsichord, Marimba, Allegro 157 bpm, A Ionian"
"fast flamenco, Khoomei (male), synthesizer, cello, guttural throat singing, Larghetto 64 bpm, C# Lydian"
"Classical Orchestra, Borbangnadyr (male), Oboe, Double Bass, Horn, Fortepiano, Marimba, Prestissimo 345 bpm, A# Lydian"
"Baroque, Complex polyphony, ornate melodies, Tenor (male), mongolian guitar, tambourine, horsehead fiddle, Moderato 114 bpm, F Ionian"
"Chamber Ensemble, Baritone (male), Flute, Cello, Tuba, Harpsichord, Timpani, Prestissimo 254 bpm, B Dorian"
"Orchestral, MC (Female), Oboe, Double Bass, Trumpet, Harpsichord, Vibraphone, Larghetto 64 bpm, Gb Mixolydian"
"binaural beats, Tenor (male), guitar, cello, trumpet, Adagio 68 bpm, A# Mixolydian"
"Classical Orchestra, Soprano (female), Oboe, Double Bass, Trombone, Harpsichord, Timpani, Presto 183 bpm, G# Locrian"
"Hip Hop, Chylandyk (male), cello, double bass, tuba, Andante 108 bpm, B Lydian"
"Orchestral, Khoomei (male), Saxophone, Violin, Horn, Piano, Vibraphone, Moderato 113 bpm, D# Mixolydian"
"art pop, cryptic lyricism (Male), accordion, jarana, bass guitar, Prestissimo 369 bpm, Bb Lydian"
"Chamber Ensemble, Tenor (male), Saxophone, Cello, Tuba, Piano, Vibraphone, Adagio 72 bpm, F Ionian"
"symphonic metal, Tenor (male), xylophone, beat, accordion, Prestissimo 346 bpm, G# Ionian"
"Chamber Ensemble, Ezengileer (male), Flute, Violin, Trumpet, Organ, Marimba, Larghetto 64 bpm, Gb Locrian"
"fast trap, Emcee (Male), djembe, kazoo, french horn, Larghetto 60 bpm, F# Locrian"
"Orchestral, MC (Female), Clarinet, Cello, Horn, Piano, Timpani, Andante 83 bpm, Eb Mixolydian"
"Programmatic Music, Khoomei (male), ukulele, guttural throat singing, electric guitar, Prestissimo 200 bpm, D Mixolydian"
"Classical Orchestra, Bass (male), Flute, Violin, Horn, Harpsichord, Vibraphone, Allegro 160 bpm, B Locrian"
"slow reggae, Borbangnadyr (male), horn, organ, guitar, Larghetto 62 bpm, Eb Locrian"
"Romantic Orchestra, Rapper (Female), Saxophone, Violin, Trumpet, Piano, Marimba, Prestissimo 319 bpm, F Mixolydian"
"slow bossa nova, MC (Female), kemenche, beat, harp, Larghetto 63 bpm, F# Locrian"
"Orchestral, Emcee (Female), Bassoon, Violin, Tuba, Harpsichord, Marimba, Largo 45 bpm, D# Dorian"
"zydeco, Tenor (male), ukulele, Brass, electric guitar, Adagio 70 bpm, Eb Ionian"
"Orchestral, Experimental, Tenor (male), Flute, Violin, Trombone, Organ, Timpani, Moderato 119 bpm, A# Lydian"
"minimalist techno, Mezzo-Soprano (female), Harmonium, acoustic guitar, synthesizer, Larghetto 65 bpm, Db Mixolydian"
"Orchestral, MC (Male), Oboe, Cello, Horn, Harpsichord, Marimba, Larghetto 66 bpm, D Dorian"
"fast screamo, Contralto (female), electric guitar, french horn, bongo, Allegro 154 bpm, Eb Locrian"
"Baroque Orchestra, Mezzo-Soprano (female), Bassoon, Violin, Horn, Organ, Vibraphone, Larghetto 60 bpm, C# Ionian"
"Deep House, Emcee (Female), drums, saxophone, tambourine, Presto 200 bpm, D Dorian"
"Baroque Ensemble, cryptic lyricism (Female), Bassoon, Violin, Trombone, Harpsichord, Timpani, Adagio 70 bpm, D Dorian"
"IDM (Intelligent Dance Music), Rapper (Male), harp, bajo sexto, marimba, Larghetto 62 bpm, Bb Mixolydian"
"Chamber Ensemble, Sygyt (male), Clarinet, Double Bass, Trumpet, Harpsichord, Timpani, Prestissimo 333 bpm, F# Lydian"
"lo-fi hip hop, Bass (male), Sampler, synth, drums, Allegro 126 bpm, A Mixolydian"
"Orchestral, Experimental, Bass (male), Oboe, Viola, Horn, Organ, Marimba, Presto 191 bpm, G Dorian"
"acid jazz, Bass (male), Brass, Harmonium, steel drum, Prestissimo 259 bpm, D Phrygian"
"Orchestral, rapid-fire vocals (Male), Oboe, Double Bass, Tuba, Piano, Vibraphone, Adagio 69 bpm, B Lydian"
"Romantic, Emotional expression, expanded orchestra, Borbangnadyr (male), Strings, bongo, tabla, Prestissimo 281 bpm, D# Aeolian"
"Chamber Ensemble, cryptic lyricism (Male), Oboe, Double Bass, Trombone, Organ, Vibraphone, Adagio 71 bpm, Eb Mixolydian"
"ranchera-Mariachi Fusion, Countertenor (male), bağlama, cello, Brass, Andante 78 bpm, E Phrygian"
"Baroque Ensemble, Bass (male), Flute, Cello, Horn, Harpsichord, Marimba, Allegro 141 bpm, F Aeolian"
"slow tango, Sygyt (male), plucked bass, mandolin, castanets, Moderato 116 bpm, E Phrygian"
"Chamber Ensemble, Tenor (male), Bassoon, Violin, Trumpet, Harpsichord, Timpani, Moderato 111 bpm, F Aeolian"
"Neurofunk 170-180 BPM, Countertenor (male), acoustic guitar, drums, tuba, Largo 57 bpm, D# Lydian"
"Chamber Ensemble, Countertenor (male), Clarinet, Viola, Horn, Harpsichord, Vibraphone, Allegro 166 bpm, A Aeolian"
"noise, rapid-fire vocals (Female), Ondes Martenot, djembe, tambourine, Larghetto 63 bpm, F# Lydian"
"Baroque Orchestra, Baritone (male), Saxophone, Double Bass, Trumpet, Organ, Marimba, Andante 86 bpm, C Locrian"
"Renaissance, Polyphonic, modal, vocal, Bass (male), bajo sexto, bajo sexto, tambourine, Prestissimo 222 bpm, A Lydian"
"Orchestral, MC (Female), Flute, Violin, Trumpet, Harpsichord, Vibraphone, Andante 100 bpm, G Dorian"
"lo-fi hip hop, Emcee (Female), plucked bass, conga, organ, Presto 195 bpm, E Phrygian"
"Orchestral, Mezzo-Soprano (female), Flute, Viola, Horn, Piano, Timpani, Largo 48 bpm, A Lydian"
"Drum n Bass BPM 160-180, cryptic lyricism (Female), triangle, sub-bass, Computer-based Effects, Larghetto 63 bpm, G Locrian"
"Orchestral, Baritone (male), Saxophone, Violin, Trombone, Organ, Timpani, Andante 90 bpm, G Phrygian"
"Club/Dance, Tenor (male), steel drum, organ, triangle, Adagio 69 bpm, A Phrygian"
"Baroque Ensemble, MC (Male), Bassoon, Cello, Trumpet, Harpsichord, Vibraphone, Presto 183 bpm, A# Ionian"
"Schranz, Borbangnadyr (male), bassoon, trumpet, guttural throat singing, Andante 86 bpm, E Aeolian"
"Symphony, Countertenor (male), Flute, Oboe, Clarinet, Bassoon, Saxophone, Allegro 145 bpm, Bb Lydian"
"Halftime Drum n Bass, Soprano (female), beat, fiddle, steel drum, Larghetto 63 bpm, A# Locrian"
"Romantic Orchestra, Baritone (male), Bassoon, Cello, Trumpet, Organ, Timpani, Andante 87 bpm, Ab Phrygian"
"contemporary worship, Rapper (Female), bassoon, sub-bass, conga, Presto 173 bpm, Ab Locrian"
"Orchestral, MC (Male), Bassoon, Cello, Horn, Organ, Marimba, Largo 57 bpm, G# Locrian"
"Classical, structured forms, symphony, homophony., rapid-fire vocals (Male), Sampler, kazoo, tuba, Prestissimo 262 bpm, A# Dorian"
"Classical Orchestra, Mezzo-Soprano (female), Bassoon, Violin, Horn, Harpsichord, Timpani, Adagio 74 bpm, A Locrian"
"slow R&B, rapid-fire vocals (Female), synth, bağlama, cowbell, Moderato 110 bpm, F Mixolydian"
"Chamber Ensemble, Ezengileer (male), Bassoon, Violin, Horn, Organ, Marimba, Allegro 159 bpm, D Phrygian"
"chiptune, Contralto (female), organ, bongo, Strings, Prestissimo 244 bpm, Eb Locrian"
"Orchestral, Tenor (male), Oboe, Viola, Trombone, Harpsichord, Vibraphone, Largo 48 bpm, E Mixolydian"
"Acid Rock, Mezzo-Soprano (female), harp, oboe, Harmonium, Allegro 142 bpm, F Aeolian"
"Symphony, Soprano (female), Flute, Oboe, Clarinet, Bassoon, Saxophone, Presto 177 bpm, Gb Aeolian"
"Orchestral, Baritone (male), Flute, Cello, Horn, Piano, Vibraphone, Presto 171 bpm, G Mixolydian"
"Country Drum Solos, Mezzo-Soprano (female), violin, ukulele, kazoo, Largo 45 bpm, F Locrian"
"Romantic Orchestra, MC (Female), Oboe, Double Bass, Trumpet, Organ, Marimba, Largo 42 bpm, B Ionian"
"Sambass Drum n Bass, Bass (male), mongolian guitar, bass guitar, marimba, Larghetto 62 bpm, G# Phrygian"
"Orchestral, Experimental, Mezzo-Soprano (female), Saxophone, Violin, Horn, Piano, Marimba, Prestissimo 313 bpm, B Locrian"
"Soul Drum Solos, Bass (male), horsehead fiddle, guitar, steel drum, Allegro 133 bpm, B Locrian"
"Chamber Ensemble, Bass (male), Saxophone, Viola, Trombone, Harpsichord, Vibraphone, Andante 93 bpm, D# Ionian"
"Classical, structured forms, symphony, homophony., Kargyraa (male), double bass, beat, clarinet, Adagio 71 bpm, Db Mixolydian"
"Concertante Works, Bass (male), Oboe, Violin, Tuba, Piano, Marimba, Moderato 112 bpm, C# Ionian"
"Grime 140 BPM, Kargyraa (male), beat, sub-bass, vihuela, Prestissimo 391 bpm, Db Phrygian"
"Orchestral, Rapper (Female), Clarinet, Cello, Trombone, Piano, Marimba, Prestissimo 288 bpm, Db Aeolian"
"heavy doom metal, Chylandyk (male), conga, conga, bongo, Prestissimo 414 bpm, B Dorian"
"Chamber Ensemble, Rapper (Male), Bassoon, Viola, Horn, Harpsichord, Vibraphone, Larghetto 65 bpm, F# Phrygian"
"Jungle Drum n Bass, Bass (male), Computer-based Effects, marimba, trumpet, Largo 56 bpm, E Ionian"
"Orchestral, Experimental, Kargyraa (male), Saxophone, Cello, Trombone, Harpsichord, Marimba, Largo 58 bpm, Bb Locrian"
"Dubstep, Khoomei (male), vihuela, beat, fiddle, Largo 52 bpm, Ab Ionian"
"Baroque Orchestra, rapid-fire vocals (Female), Bassoon, Viola, Trumpet, Organ, Marimba, Andante 98 bpm, Bb Lydian"
"fast flamenco, Chylandyk (male), double bass, mongolian guitar, accordion, Presto 184 bpm, G Lydian"
"Orchestral, Experimental, Tenor (male), Clarinet, Cello, Trumpet, Piano, Timpani, Larghetto 63 bpm, G# Dorian"
"Drumstep, Rapper (Female), djembe, Sampler, drums, Adagio 68 bpm, Ab Phrygian"
"Orchestral, Tenor (male), Oboe, Viola, Tuba, Harpsichord, Vibraphone, Adagio 71 bpm, A Mixolydian"
"son jarocho, Sygyt (male), trombone, oboe, vihuela, Andante 95 bpm, D# Mixolydian"
"Symphony, Tenor (male), Flute, Oboe, Clarinet, Bassoon, Saxophone, Moderato 108 bpm, E Ionian"
"Early 90s Freestyle Dance, Emcee (Male), plucked bass, jarana, Computer-based Effects, Presto 189 bpm, C Aeolian"
"Symphony, Kargyraa (male), Flute, Oboe, Clarinet, Bassoon, Saxophone, Largo 46 bpm, A Aeolian"
"IDM (Intelligent Dance Music), Tenor (male), cello, Strings, tambourine, Andante 103 bpm, A Lydian"
"Orchestral, Experimental, Contralto (female), Saxophone, Double Bass, Trombone, Harpsichord, Vibraphone, Presto 198 bpm, Bb Aeolian"
"Choral Music, Ezengileer (male), clarinet, accordion, trumpet, Larghetto 64 bpm, F# Ionian"
"Orchestral, Experimental, cryptic lyricism (Male), Clarinet, Viola, Trumpet, Harpsichord, Timpani, Largo 46 bpm, Db Aeolian"
"Romantic, cryptic lyricism (Female), bongo, bajo sexto, triangle, Presto 175 bpm, Eb Dorian"
"Orchestral, Sygyt (male), Saxophone, Violin, Horn, Organ, Vibraphone, Adagio 67 bpm, F Ionian"
"Breakcore Drum n Bass, MC (Female), Strings, ukulele, piano, Larghetto 65 bpm, A# Dorian"
"Classical Orchestra, Borbangnadyr (male), Saxophone, Violin, Trombone, Fortepiano, Marimba, Prestissimo 211 bpm, E Mixolydian"
"slow tango, Kargyraa (male), oud, flute, Strings, Allegro 158 bpm, G# Dorian"
"Concertante Works, Kargyraa (male), Clarinet, Cello, Tuba, Piano, Timpani, Moderato 112 bpm, A# Mixolydian"
"Dubstep, Rapper (Female), vibraphone, tambourine, acoustic guitar, Prestissimo 408 bpm, Bb Locrian"
"Orchestral, Experimental, Mezzo-Soprano (female), Bassoon, Viola, Horn, Piano, Vibraphone, Larghetto 60 bpm, E Dorian"
"Math Prog Rock, Bass (male), bagpipes, accordion, xylophone, Adagio 68 bpm, G# Dorian"
"Orchestral, Bass (male), Oboe, Violin, Tuba, Harpsichord, Marimba, Andante 98 bpm, D# Lydian"
"darkwave, Rapper (Male), Ondes Martenot, mandolin, Ondes Martenot, Allegro 138 bpm, B Lydian"
"Concertante Works, MC (Male), Saxophone, Violin, Trumpet, Organ, Vibraphone, Allegro 151 bpm, B Dorian"
"Early 90s Freestyle, MC (Male), bajo sexto, organ, Harmonium, Largo 46 bpm, D Aeolian"
"Romantic Orchestra, Kargyraa (male), Flute, Cello, Horn, Piano, Vibraphone, Andante 85 bpm, Ab Locrian"
"Rock Drum Loop, Soprano (female), beat, ukulele, trumpet, Largo 41 bpm, A Locrian"
"Concertante Works, Soprano (female), Bassoon, Cello, Trombone, Organ, Marimba, Largo 53 bpm, E Locrian"
"chillwave, Chylandyk (male), djembe, zither, bagpipes, Allegro 165 bpm, Bb Locrian"
"Romantic Orchestra, Emcee (Male), Flute, Double Bass, Tuba, Piano, Vibraphone, Moderato 115 bpm, Bb Dorian"
"UK funky, MC (Female), plucked bass, bağlama, oud, Larghetto 66 bpm, G# Phrygian"
"Symphony, Tenor (male), Flute, Oboe, Clarinet, Bassoon, Saxophone, Moderato 117 bpm, Eb Lydian"
"Woodwind Solos, Ezengileer (male), tuba, cello, Ondes Martenot, Allegro 126 bpm, G# Mixolydian"
"Orchestral, Experimental, Emcee (Female), Clarinet, Cello, Horn, Piano, Vibraphone, Adagio 71 bpm, F Locrian"
"aggressive witch house, Baritone (male), jarana, flute, guitar, Allegro 127 bpm, G Aeolian"
"Baroque Ensemble, Khoomei (male), Bassoon, Cello, Trombone, Harpsichord, Timpani, Moderato 111 bpm, Db Dorian"
"Avant-Garde, unconventional, Experimental, Baritone (male), tuba, acoustic guitar, harmonica, Presto 174 bpm, B Aeolian"
"Orchestral, Kargyraa (male), Clarinet, Cello, Horn, Harpsichord, Timpani, Largo 50 bpm, Ab Ionian"
"Halftime Drum n Bass, cryptic lyricism (Female), organ, bajo sexto, bongo, Allegro 137 bpm, Eb Phrygian"
"Classical Orchestra, Bass (male), Bassoon, Violin, Horn, Fortepiano, Vibraphone, Adagio 71 bpm, A Ionian"
"dreamy, Tenor (male), cello, saxophone, drums, Moderato 108 bpm, Bb Phrygian"
"Orchestral, Experimental, MC (Male), Saxophone, Cello, Horn, Harpsichord, Vibraphone, Andante 86 bpm, D# Lydian"
"binaural beats, alpha wave, Mezzo-Soprano (female), organ, Strings, guttural throat singing, Prestissimo 309 bpm, Ab Dorian"
"Orchestral, Emcee (Female), Clarinet, Viola, Trumpet, Harpsichord, Timpani, Allegro 151 bpm, A# Mixolydian"
"Blues Drum Loop, Ezengileer (male), kemenche, vibraphone, mandolin, Presto 185 bpm, Bb Phrygian"
"Orchestral, Rapper (Male), Bassoon, Cello, Trombone, Organ, Marimba, Largo 42 bpm, F# Ionian"
"Video Game Original Sound Track, Sygyt (male), tabla, sub-bass, drums, Andante 93 bpm, E Lydian"
"Classical Orchestra, Bass (male), Oboe, Double Bass, Tuba, Fortepiano, Vibraphone, Moderato 108 bpm, A# Dorian"
"Romantic, Emotional expression, expanded orchestra, Soprano (female), trumpet, acoustic guitar, electric guitar, Presto 184 bpm, C Aeolian"
"Symphony, MC (Female), Flute, Oboe, Clarinet, Bassoon, Saxophone, Larghetto 66 bpm, G Aeolian"
"norteño, Khoomei (male), steel drum, cello, violin, Andante 95 bpm, F# Lydian"
"Romantic Orchestra, Chylandyk (male), Flute, Cello, Trombone, Organ, Timpani, Larghetto 62 bpm, A Aeolian"
"J-Pop, Tenor (male), french horn, conga, vibraphone, Andante 91 bpm, G Locrian"
"Orchestral, Bass (male), Flute, Violin, Trombone, Organ, Marimba, Allegro 139 bpm, Db Aeolian"
"fast disco, Sygyt (male), drums, sub-bass, Harmonium, Larghetto 65 bpm, Bb Lydian"
"Orchestral, Tenor (male), Bassoon, Cello, Tuba, Piano, Marimba, Andante 84 bpm, A Aeolian"
"acid jazz, Bass (male), trumpet, harp, kemenche, Prestissimo 267 bpm, Ab Locrian"
"Orchestral, Rapper (Male), Saxophone, Double Bass, Trombone, Organ, Marimba, Prestissimo 258 bpm, A# Mixolydian"
"Pop Drum Loop, Bass (male), bağlama, sub-bass, oboe, Adagio 75 bpm, Ab Aeolian"
"Orchestral, Baritone (male), Bassoon, Violin, Horn, Piano, Timpani, Prestissimo 315 bpm, B Aeolian"
"Suite bergamasque, MC (Male), banjo, drums, jarana, Prestissimo 342 bpm, G Ionian"
"Orchestral, Experimental, Emcee (Female), Saxophone, Double Bass, Horn, Harpsichord, Timpani, Larghetto 61 bpm, Ab Ionian"
"Hardstyle 150 BPM, Bass (male), drums, didgeridoo, steel drum, Andante 85 bpm, Bb Phrygian"
"Orchestral, Soprano (female), Saxophone, Double Bass, Tuba, Piano, Vibraphone, Adagio 76 bpm, Db Dorian"
"fast garage rock, Contralto (female), banjo, oud, synth, Adagio 76 bpm, G# Locrian"
"Orchestral, Soprano (female), Bassoon, Cello, Trombone, Harpsichord, Vibraphone, Moderato 111 bpm, E Aeolian"
"slow soul, Chylandyk (male), flute, cello, organ, Allegro 157 bpm, B Locrian"
"Symphony, Borbangnadyr (male), Flute, Oboe, Clarinet, Bassoon, Saxophone, Prestissimo 357 bpm, Db Phrygian"
"middle-eastern, Mezzo-Soprano (female), bagpipes, djembe, bagpipes, Largo 58 bpm, D# Dorian"
"Baroque Ensemble, Mezzo-Soprano (female), Saxophone, Double Bass, Trombone, Harpsichord, Marimba, Larghetto 60 bpm, Bb Mixolydian"
"harmonies, Emcee (Male), vihuela, double bass, Ondes Martenot, Andante 91 bpm, B Lydian"
"Baroque Ensemble, Soprano (female), Saxophone, Violin, Horn, Harpsichord, Marimba, Adagio 75 bpm, Eb Locrian"
"Oldschool jungle, Tenor (male), Harmonium, drums, electric guitar, Prestissimo 317 bpm, A Locrian"
"Orchestral, Ezengileer (male), Oboe, Viola, Trombone, Harpsichord, Timpani, Allegro 136 bpm, Eb Dorian"
"binaural beats, alpha wave, rapid-fire vocals (Female), cello, cowbell, Ondes Martenot, Prestissimo 204 bpm, Ab Dorian"
"Serialism, Mezzo-Soprano (female), oboe, xylophone, vibraphone, Prestissimo 282 bpm, F Dorian"
"Baroque Orchestra, Bass (male), Clarinet, Violin, Horn, Organ, Vibraphone, Largo 42 bpm, C Ionian"
"Romantic Orchestra, Khoomei (male), Oboe, Viola, Trumpet, Piano, Vibraphone, Adagio 68 bpm, Db Dorian"
"fast grindcore, Bass (male), violin, saxophone, kazoo, Allegro 157 bpm, D# Ionian"
"Orchestral, Contralto (female), Clarinet, Cello, Trombone, Organ, Marimba, Andante 79 bpm, G Phrygian"
"Orchestral, Rapper (Male), Saxophone, Violin, Tuba, Organ, Timpani, Prestissimo 262 bpm, D Phrygian"
"Corporate Instrumental, Baritone (male), bongo, sub-bass, cowbell, Moderato 115 bpm, G# Dorian"
"Concertante Works, Bass (male), Clarinet, Violin, Trumpet, Organ, Timpani, Andante 87 bpm, Gb Phrygian"
"Fantasy RPG Original Sound Track, Tenor (male), vibraphone, Computer-based Effects, synth, Largo 54 bpm, F Locrian"
"Romantic Orchestra, Mezzo-Soprano (female), Saxophone, Double Bass, Trumpet, Piano, Marimba, Largo 49 bpm, B Mixolydian"
"fast bluegrass, Tenor (male), didgeridoo, didgeridoo, oboe, Andante 106 bpm, G Mixolydian"
"Concert marches, MC (Male), violin, bassoon, Computer-based Effects, Presto 179 bpm, G# Phrygian"
"Orchestral, Bass (male), Saxophone, Cello, Trumpet, Organ, Timpani, Allegro 158 bpm, E Ionian"
"Orchestral, Soprano (female), Oboe, Violin, Trumpet, Organ, Marimba, Allegro 147 bpm, E Dorian"
"neofolk, Rapper (Male), Harmonium, saxophone, harp, Allegro 138 bpm, F# Phrygian"
"Chillhop, Kargyraa (male), steel drum, steel drum, oud, Adagio 73 bpm, C# Phrygian"
"Concertante Works, Sygyt (male), Clarinet, Violin, Trumpet, Piano, Vibraphone, Presto 195 bpm, B Phrygian"
"Chamber Ensemble, Countertenor (male), Flute, Violin, Trumpet, Harpsichord, Marimba, Largo 52 bpm, D Ionian"
